chapter_id,verse_id,sanskrit,english,hindi,index,foot,sanskrit_iast,sanskrit_slp1,sanskrit_hk
15,17,लोकत्रयम्,the three worlds,तीनों लोकोंमें,12,3,lokatrayam,lokatrayam,lokatrayam
15,17,आविश्य,pervading,प्रविष्ट होकर( सबका ),13,3,āviśya,Avizya,Avizya
15,17,बिभर्ति,sustains,भरण-पोषण करता है।,9,4,bibharti,bibharti,bibharti
15,17,अव्ययः,the indestructible,अविनाशी,10,4,avyayaḥ,avyayaH,avyayaH
15,17,ईश्वरः,Lord,ईश्वर,11,4,īśvaraḥ,IzvaraH,IzvaraH
15,18,यस्मात्,as,कारण कि,1,1,yasmāt,yasmAt,yasmAt
15,18,क्षरम्,the perishable,क्षरसे,4,1,kṣaram,kSaram,kSaram
15,18,अतीतः,transcend,अतीत हूँ,2,1,atītaḥ,atItaH,atItaH
15,18,अहम्,I,मैं,3,1,aham,aham,aham
15,18,अक्षरात्,than the imperishable,अक्षरसे,7,2,akṣarāt,akSarAt,akSarAt
15,18,अपि,also,भी,5,2,api,api,api
15,18,च,and,और,6,2,ca,ca,ca
15,18,उत्तमः,best,"उत्तम हूँ ,",8,2,uttamaḥ,uttamaH,uttamaH
15,18,अतः,therefore,इसलिये,9,3,ataḥ,ataH,ataH
15,18,अस्मि,(I) am,हूँ ।,11,3,asmi,asmi,asmi
15,18,लोके,in the world,लोकमें,13,3,loke,loke,loke
15,18,वेदे,in the Vedas,वेदमें,12,3,vede,vede,vede
15,18,च,and,और,15,3,ca,ca,ca
15,18,प्रथितः,declared,प्रसिद्ध,14,4,prathitaḥ,prathitaH,prathitaH
15,18,पुरुषोत्तमः,the Highest Purusha,पुरुषोत्तम’ ( नामसे ),10,4,puruṣottamaḥ,puruSottamaH,puruSottamaH
15,19,यः,who,जो,12,1,yaḥ,yaH,yaH
15,19,माम्,Me,मुझे,3,1,mām,mAm,mAm
15,19,एवम्,thus,इस प्रकार,1,1,evam,evam,evam
15,19,असम्मूढः,undeluded,मोहरहित मनुष्य,4,1,asammūḍhaḥ,asammUDhaH,asammUDhaH
15,19,जानाति,knows,"जानता है,",2,2,jānāti,jAnAti,jAnAti
15,19,पुरुषोत्तमम्,the Supreme Purusha,पुरुषोत्तम,6,2,puruṣottamam,puruSottamam,puruSottamam
15,19,सः,he,वह,5,3,saḥ,saH,saH
15,19,सर्ववित्,allknowing,सर्वज्ञ,7,3,sarvavit,sarvavit,sarvavit
15,19,भजति,worships,भजन करता है।,8,3,bhajati,bhajati,bhajati
15,19,माम्,Me,मेरा ही,11,3,mām,mAm,mAm
15,19,सर्वभावेन,with his whole being (heart),सब प्रकारसे,10,4,sarvabhāvena,sarvabhAvena,sarvabhAvena
15,19,भारत,O Bharata,हे भरतवंशी अर्जुन!,9,4,bhārata,bhArata,bhArata
15,20,इति,thus,इस प्रकार,7,1,iti,iti,iti
15,20,गुह्यतमम्,most secret,अत्यन्त गोपनीय,1,1,guhyatamam,guhyatamam,guhyatamam
15,20,शास्त्रम्,science (teaching),शास्त्र,4,1,śāstram,zAstram,zAstram
15,20,इदम्,this,यह,2,2,idam,idam,idam
15,20,उक्तम्,has been taught,कहा गया है।,3,2,uktam,uktam,uktam
15,20,मया,by Me,मेरे द्वारा,6,2,mayā,mayA,mayA
15,20,अनघ,O sinless one,हे निष्पाप अर्जुन!,5,2,anagha,anagha,anagha
15,20,एतत्,this,इसको,14,3,etat,etat,etat
15,20,बुद्ध्वा,knowing,जानकर ( मनुष्य ),8,3,buddhvā,buddhvA,buddhvA
15,20,बुद्धिमान्,wise,ज्ञानवान् ( ज्ञात-ज्ञातव्य ),9,3,buddhimān,buddhimAn,buddhimAn
15,20,स्यात्,will become,हो जाता है।,10,3,syāt,syAt,syAt
15,20,कृतकृत्यः,(who has) accomplished all the duties,कृतकृत्य,13,4,kṛtakṛtyaḥ,kRtakRtyaH,kRtakRtyaH
15,20,च,and,( तथा प्राप्त-प्राप्तव्य ) और,12,4,ca,ca,ca
15,20,भारत,O Bharata,हे भरतवंशी अर्जुन!,11,4,bhārata,bhArata,bhArata
16,1,अभयम्,fearlessness,"भयका सर्वथा अभाव,",1,1,abhayam,abhayam,abhayam
16,1,सत्त्वसंशुद्धिः,purity of heart,"अन्त:करणकी अत्यन्त शुद्धि,",2,1,sattvasaṃśuddhiḥ,sattvasaMzuddhiH,sattvasaMzuddhiH
16,1,ज्ञानयोगव्यवस्थितिः,steadfastness in knowledge and Yoga,"ज्ञानके लिये योगमें दृढ़ स्थिति,",3,2,jñānayogavyavasthitiḥ,jJAnayogavyavasthitiH,jJAnayogavyavasthitiH
16,1,दानम्,atmsgiving,"सात्त्विक दान,",6,3,dānam,dAnam,dAnam
16,1,दमः,control of the senses,"इन्द्रियोंका दमन,",4,3,damaḥ,damaH,damaH
16,1,च,and,और,5,3,ca,ca,ca
16,1,यज्ञः,sacrifice,"यज्ञ,",7,3,yajñaḥ,yajJaH,yajJaH
16,1,च,and,और,9,3,ca,ca,ca
16,1,स्वाध्यायः,study of Sastras,"स्वाध्याय,",10,4,svādhyāyaḥ,svAdhyAyaH,svAdhyAyaH
16,1,तपः,austerity,कर्तव्य-पालनके लिये कष्ट सहना,8,4,tapaḥ,tapaH,tapaH
16,1,आर्जवम्,straightforwardness,शरीर-मन-वाणीकी सरलता।,11,4,ārjavam,Arjavam,Arjavam
16,2,अहिंसा,harmlessness,"अहिंसा,",1,1,ahiṃsā,ahiMsA,ahiMsA
16,2,सत्यम्,truth,"सत्यभाषण,",2,1,satyam,satyam,satyam
16,2,अक्रोधः,absence of anger,"क्रोध न करना,",3,1,akrodhaḥ,akrodhaH,akrodhaH
16,2,त्यागः,renunciation,"संसारकी का मनाका त्याग,",4,2,tyāgaḥ,tyAgaH,tyAgaH
16,2,शान्तिः,peacefulness,"अन्त:करणमें राग-द्वेषजनित हलचलका न होना,",5,2,śāntiḥ,zAntiH,zAntiH
16,2,अपैशुनम्,absence of crookedness,"चुगली न करना,",6,2,apaiśunam,apaizunam,apaizunam
16,2,दया,compassion,"दया करना,",8,3,dayā,dayA,dayA
16,2,भूतेषु,in beings,प्राणियोंपर,7,3,bhūteṣu,bhUteSu,bhUteSu
16,2,अलोलुप्त्वम्,noncovetousness,"सांसारिक विषयोंमें न ललचाना,",9,3,aloluptvam,aloluptvam,aloluptvam
16,2,मार्दवम्,gentleness,"अन्त:करणकी कोमलता,",10,4,mārdavam,mArdavam,mArdavam
16,2,ह्रीः,modesty,"अकर्तव्य करनेमें लज्जा,",11,4,hrīḥ,hrIH,hrIH
16,2,अचापलम्,absence of fickleness,चपलताका अभाव।,12,4,acāpalam,acApalam,acApalam
16,3,तेजः,vigour,"तेज (प्रभाव),",1,1,tejaḥ,tejaH,tejaH
16,3,क्षमा,forgiveness,"क्षमा,",2,1,kṣamā,kSamA,kSamA
16,3,धृतिः,fortitude,"धैर्य,",3,1,dhṛtiḥ,dhRtiH,dhRtiH
16,3,शौचम्,purity,"शरीरकी शुद्धि,",4,1,śaucam,zaucam,zaucam
16,3,अद्रोहः,absence of hatred,वैरभावका न होना (और),5,2,adrohaḥ,adrohaH,adrohaH
16,3,नातिमानिता,absence of overpride,"मानको न चाहना,",6,2,nātimānitā,nAtimAnitA,nAtimAnitA
16,3,भवन्ति,belong,हैं।,11,3,bhavanti,bhavanti,bhavanti
16,3,सम्पदम्,state,सम्पदाको,9,3,sampadam,sampadam,sampadam
16,3,दैवीम्,divine,दैवी,8,3,daivīm,daivIm,daivIm
16,3,अभिजातस्य,to the one born for,प्राप्त हुए मनुष्यके (लक्षण),10,4,abhijātasya,abhijAtasya,abhijAtasya
16,3,भारत,O descendant of Bharata (Arjuna),हे भरतवंशी अर्जुन!(ये सभी),7,4,bhārata,bhArata,bhArata
16,4,दम्भः,hypocrisy,"दम्भ करना,",12,1,dambhaḥ,dambhaH,dambhaH
16,4,दर्पः,arrogance,घमण्ड करना,1,1,darpaḥ,darpaH,darpaH
16,4,अभिमानः,selfconceit,"अभिमान करना,",2,1,abhimānaḥ,abhimAnaH,abhimAnaH
16,4,च,and,और,4,1,ca,ca,ca
16,4,क्रोधः,wrath,क्रोध करना,3,2,krodhaḥ,krodhaH,krodhaH
16,4,पारुष्यम्,harshness,कठोरता रखना,5,2,pāruṣyam,pAruSyam,pAruSyam
16,4,एव,even,भी—(ये सभी),8,2,eva,eva,eva
16,4,च,and,तथा,6,2,ca,ca,ca
16,4,अज्ञानम्,ignorance,अविवेकका होना,10,3,ajñānam,ajJAnam,ajJAnam
16,4,च,and,और,9,3,ca,ca,ca
16,4,अभिजातस्य,to the one born for,प्राप्त हुए मनुष्यके (लक्षण) हैं।,7,3,abhijātasya,abhijAtasya,abhijAtasya
16,4,पार्थ,O Partha,हे पृथानन्दन!,14,4,pārtha,pArtha,pArtha
16,4,सम्पदम्,state,सम्पदाको,13,4,sampadam,sampadam,sampadam
16,4,आसुरीम्,", demoniacal",आसुरी,11,4,āsurīm,AsurIm,AsurIm
16,5,दैवी,divine,दैवी,1,1,daivī,daivI,daivI
16,5,सम्पत्,state,सम्पत्ति,2,1,sampat,sampat,sampat
16,5,विमोक्षाय,for liberation,मुक्तिके लिये (और),3,1,vimokṣāya,vimokSAya,vimokSAya
16,5,निबन्धाय,for bondage,बन्धनके लिये,5,2,nibandhāya,nibandhAya,nibandhAya
16,5,आसुरी,the demoniacal,आसुरी सम्पत्ति,4,2,āsurī,AsurI,AsurI
16,5,मता,is deemed,मानी गयी है।,6,2,matā,matA,matA
16,5,मा,not,मत,13,3,mā,mA,mA
16,5,शुचः,grieve,शोक (चिन्ता) करो।,10,3,śucaḥ,zucaH,zucaH
16,5,सम्पदम्,state,सम्पत्तिको,9,3,sampadam,sampadam,sampadam
16,5,दैवीम्,the divine,दैवी,11,3,daivīm,daivIm,daivIm
16,5,अभिजातः,one born for,प्राप्त हुए,12,4,abhijātaḥ,abhijAtaH,abhijAtaH
16,5,असि,(thou) art,"हो, (इसलिये तुम)",7,4,asi,asi,asi
16,5,पाण्डव,O Pandava,हे पाण्डव! (तुम),8,4,pāṇḍava,pANDava,pANDava
16,6,द्वौ,two,दो तरहके,4,1,dvau,dvau,dvau
16,6,भूतसर्गौ,types of beings,प्राणियोंकी सृष्टि है—,3,1,bhūtasargau,bhUtasargau,bhUtasargau
16,6,लोके,in world,लोकमें,1,1,loke,loke,loke
16,6,अस्मिन्,(in) this,इस,7,1,asmin,asmin,asmin
16,6,दैवः,the divine,दैवी,2,2,daivaḥ,daivaH,daivaH
16,6,आसुरः,demonical,आसुरी।,5,2,āsuraḥ,AsuraH,AsuraH
16,6,एव,even,ही,8,2,eva,eva,eva
16,6,च,and,और,6,2,ca,ca,ca
16,6,दैवः,the divine,दैवीको तो (मैंने),9,3,daivaḥ,daivaH,daivaH
16,6,विस्तरशः,at length,विस्तारसे,10,3,vistaraśaḥ,vistarazaH,vistarazaH
16,6,प्रोक्तः,has been described,"कह दिया, (अब)",11,3,proktaḥ,proktaH,proktaH
16,6,आसुरम्,demoniacal,आसुरीको (विस्तारसे),13,4,āsuram,Asuram,Asuram
16,6,पार्थ,O Partha,हे पार्थ! (तुम),14,4,pārtha,pArtha,pArtha
16,6,मे,from Me,मुझसे,12,4,me,me,me
16,6,श्रृणु,hear,सुनो।,15,4,śrṛṇu,zrRNu,zrRNu
16,7,प्रवृत्तिम्,action,किसमें प्रवृत्त होना चाहिये,8,1,pravṛttim,pravRttim,pravRttim
16,7,च,and,और,5,1,ca,ca,ca
16,7,निवृत्तिम्,inaction,किससे निवृत्त होना चाहिये (—इसको),1,1,nivṛttim,nivRttim,nivRttim
16,7,च,and,और,2,1,ca,ca,ca
16,7,जनाः,men,मनुष्य,3,2,janāḥ,janAH,janAH
16,7,न,not,नहीं,6,2,na,na,na
16,7,विदुः,know,जानते,7,2,viduḥ,viduH,viduH
16,7,आसुराः,the demoniac,आसुरी प्रकृतिवाले,4,2,āsurāḥ,AsurAH,AsurAH
16,7,न,not,न तो,17,2,na,na,na
16,7,शौचम्,purity,"बाह्य शुद्धि,",9,2,śaucam,zaucam,zaucam
16,7,न,not,न,10,2,na,na,na
16,7,अपि,also,ही,11,2,api,api,api
16,7,च,and,तथा,14,2,ca,ca,ca
16,7,आचारः,(right) conduct,श्रेष्ठ आचरण,13,2,ācāraḥ,AcAraH,AcAraH
16,7,न,not,न,15,3,na,na,na
16,7,सत्यम्,truth,सत्य-पालन,16,3,satyam,satyam,satyam
16,7,तेषु,in them,उनमें,12,3,teṣu,teSu,teSu
16,7,विद्यते,is,होता है।,18,4,vidyate,vidyate,vidyate
16,8,असत्यम्,without truth,"असत्य,",3,1,asatyam,asatyam,asatyam
16,8,अप्रतिष्ठम्,without (moral) basis,बिना मर्यादाके (और),5,1,apratiṣṭham,apratiSTham,apratiSTham
16,8,ते,they,वे,4,1,te,te,te
16,8,जगत्,the world,संसार,1,2,jagat,jagat,jagat
16,8,आहुः,say,कहा करते हैं कि,2,2,āhuḥ,AhuH,AhuH
16,8,अनीश्वरम्,without a God,बिना ईश्वरके,6,2,anīśvaram,anIzvaram,anIzvaram
16,8,अपरस्परसम्भूतम्,brought about by mutual union,अपने-आप केवल स्त्री-पुरुषके संयोगसे पैदा हुआ है।,7,3,aparasparasambhūtam,aparasparasambhUtam,aparasparasambhUtam
16,8,किम्,what,क्या कारण है? (और कारण हो ही नहीं सकता।),10,4,kim,kim,kim
16,8,अन्यत,else,इसके सिवाय और,9,4,anyata,anyata,anyata
16,8,कामहैतुकम्,with lust for its cause,"(इसलिये) काम ही इसका कारण है,",8,4,kāmahaitukam,kAmahaitukam,kAmahaitukam
16,9,एताम्,this,इस (पूर्वोक्त),1,1,etām,etAm,etAm
16,9,दृष्टिम्,view,(नास्तिक) दृष्टिका,2,1,dṛṣṭim,dRSTim,dRSTim
16,9,अवष्टभ्य,holding,आश्रय लेनेवाले,3,1,avaṣṭabhya,avaSTabhya,avaSTabhya
16,9,नष्टात्मानः,ruined souls,"जो मनुष्य अपने नित्य स्वरूपको नहीं मानते,",4,2,naṣṭātmānaḥ,naSTAtmAnaH,naSTAtmAnaH
16,9,अल्पबुद्धयः,of small intellect,"जिनकी बुद्धि तुच्छ है,",5,2,alpabuddhayaḥ,alpabuddhayaH,alpabuddhayaH
16,9,प्रभवन्ति,come forth,(उन मनुष्योंकी)  सामथ्र्यका उपयोग होता है।,7,3,prabhavanti,prabhavanti,prabhavanti
16,9,उग्रकर्माणः,of fierce deeds,जो उग्र कर्म  करनेवाले (और),9,3,ugrakarmāṇaḥ,ugrakarmANaH,ugrakarmANaH
16,9,क्षयाय,for the destruction,जगत्का नाश करनेके  लिये,10,4,kṣayāya,kSayAya,kSayAya
16,9,अन्यत्,of the world,संसारके,8,4,anyat,anyat,anyat
16,9,अहिताः,enemies,"शत्रु हैं,",6,4,ahitāḥ,ahitAH,ahitAH
16,10,कामम्,desire,कामनाओंका,3,1,kāmam,kAmam,kAmam
16,10,आश्रित्य,abiding in,आश्रय लेकर,1,1,āśritya,Azritya,Azritya
16,10,दुष्पूरम्,insatiable,कभी पूरी न होनेवाली,2,1,duṣpūram,duSpUram,duSpUram
16,10,दम्भमानमदान्विताः,"full of hypocrisy,  pride and,arrogance","दम्भ, अभिमान और मदमें चूर रहनेवाले (तथा)",4,2,dambhamānamadānvitāḥ,dambhamAnamadAnvitAH,dambhamAnamadAnvitAH
16,10,मोहात्,through delusion,मो हके कारण,9,3,mohāt,mohAt,mohAt
16,10,गृहीत्वा,having held,धारण करके,5,3,gṛhītvā,gRhItvA,gRhItvA
16,10,असद्ग्राहान्,evil ideas,दुराग्रहोंको,7,3,asadgrāhān,asadgrAhAn,asadgrAhAn
16,10,प्रवर्तन्ते,they work,(संसारमें) विचरते रहते हैं।,6,4,pravartante,pravartante,pravartante
16,10,अशुचिव्रताः,with impure resolves,अपवित्र व्रत धारण करनेवाले मनुष्य,8,4,aśucivratāḥ,azucivratAH,azucivratAH
16,11,चिन्ताम्,cares,चिन्ताओंका,4,1,cintām,cintAm,cintAm
16,11,अपरिमेयाम्,immeasurable,अपार,2,1,aparimeyām,aparimeyAm,aparimeyAm
16,11,च,and,और,1,1,ca,ca,ca
16,11,प्रलयान्ताम्,ending only with death,(वे) मृत्युपर्यन्त रहनेवाली,5,2,pralayāntām,pralayAntAm,pralayAntAm
16,11,उपाश्रिताः,refuged in,"आश्रय लेनेवाले,",6,2,upāśritāḥ,upAzritAH,upAzritAH
16,11,कामोपभोगपरमाः,regarding gratification of lust as their highest aim,पदार्थोंका संग्रह और उनका भोग करनेमें ही लगे रहनेवाले,3,3,kāmopabhogaparamāḥ,kAmopabhogaparamAH,kAmopabhogaparamAH
16,11,एतावत्,that is all,"‘जो कुछ है, वह इतना ही है ‘",7,4,etāvat,etAvat,etAvat
16,11,इति,thus,ऐसा,8,4,iti,iti,iti
16,11,निश्चिताः,feeling sure,निश्चय करनेवाले होते हैं।,9,4,niścitāḥ,nizcitAH,nizcitAH
16,12,आशापाशशतैः,by a hundred ties of hope,(वे) आशाकी सैकड़ों फाँसियोंसे,1,1,āśāpāśaśataiḥ,AzApAzazataiH,AzApAzazataiH
16,12,बद्धाः,bound,बँधे हुए मनुष्य,2,1,baddhāḥ,baddhAH,baddhAH
16,12,कामक्रोधपरायणाः,given over to lust and anger,काम-क्रोधके  परायण होकर,3,2,kāmakrodhaparāyaṇāḥ,kAmakrodhaparAyaNAH,kAmakrodhaparAyaNAH
16,12,ईहन्ते,(they) strive (to attain),चेष्टा करते रहते हैं।,5,3,īhante,Ihante,Ihante
16,12,कामभोगार्थम्,for sensual enjoyment,पदार्थोंका भोग करनेके लिये,6,3,kāmabhogārtham,kAmabhogArtham,kAmabhogArtham
16,12,अन्यायेन,by unlawful means,अन्यायपूर्वक,7,4,anyāyena,anyAyena,anyAyena
16,12,अर्थसञ्चयान्,hoards of wealth,धन-संचय करनेकी,4,4,arthasañcayān,arthasaJcayAn,arthasaJcayAn
16,13,इदम्,this,इतनी वस्तुएँ तो,1,1,idam,idam,idam
16,13,अद्य,today,आज,3,1,adya,adya,adya
16,13,मया,by me,हमने,2,1,mayā,mayA,mayA
16,13,लब्धम्,has been gained,प्राप्त कर लीं (और अब),4,1,labdham,labdham,labdham
16,13,इमम्,this,इस,5,2,imam,imam,imam
16,13,प्राप्स्ये,(I) shall obtain,प्राप्त (पूरा) कर लेंगे।,7,2,prāpsye,prApsye,prApsye
16,13,मनोरथम्,desire,मनोरथको,6,2,manoratham,manoratham,manoratham
16,13,इदम्,this,इतना,8,3,idam,idam,idam
16,13,अस्ति,is,"है ही,",15,3,asti,asti,asti
16,13,इदम्,this,इतना (धन),12,3,idam,idam,idam
16,13,अपि,also,भी,9,3,api,api,api
16,13,मे,to me,हमारे पास,10,3,me,me,me
16,13,भविष्यति,shall be,हो जायगा।,14,4,bhaviṣyati,bhaviSyati,bhaviSyati
16,13,पुनः,again,फिर,11,4,punaḥ,punaH,punaH
16,13,धनम्,wealth,धन तो,13,4,dhanam,dhanam,dhanam
16,14,असौ,that,वह,1,1,asau,asau,asau
16,14,मया,by me,हमारे द्वारा,4,1,mayā,mayA,mayA
16,14,हतः,slain,मारा गया,2,1,hataḥ,hataH,hataH
16,14,शत्रुः,enemy,शत्रु तो,3,1,śatruḥ,zatruH,zatruH
16,14,हनिष्ये,(I) shall slay,मार डालेंगे।,6,2,haniṣye,haniSye,haniSye
16,14,च,and,और,7,2,ca,ca,ca
16,14,अपरान्,others,(उन) दूसरे शत्रुओंको,8,2,aparān,aparAn,aparAn
16,14,अपि,also,भी (हम),5,2,api,api,api
16,14,ईश्वरः,Lord,ईश्वर (सर्वसमर्थ) हैं।,10,3,īśvaraḥ,IzvaraH,IzvaraH
16,14,अहम्,I,हम,9,3,aham,aham,aham
16,14,अहम्,I,हम,11,3,aham,aham,aham
16,14,भोगी,the enjoyer,भोग भोगनेवाले हैं।,12,3,bhogī,bhogI,bhogI
16,14,सिद्धः,perfect,सिद्ध हैं।,14,4,siddhaḥ,siddhaH,siddhaH
16,14,अहम्,I,हम,13,4,aham,aham,aham
16,14,बलवान्,powerful,(हम) बड़े बलवान् (और),15,4,balavān,balavAn,balavAn
16,14,सुखी,happy,सुखी हैं।,16,4,sukhī,sukhI,sukhI
16,15,आढ्यः,rich,"हम धनवान् हैं,",1,1,āḍhyaḥ,ADhyaH,ADhyaH
16,15,अभिजनवान्,wellborn,बहुत-से मनुष्य,2,1,abhijanavān,abhijanavAn,abhijanavAn
16,15,अस्मि,(I) am,"हमारे (पास) हैं,",3,1,asmi,asmi,asmi
16,15,कः,who,कौन,8,2,kaḥ,kaH,kaH
16,15,अन्यः,else,दूसरा,7,2,anyaḥ,anyaH,anyaH
16,15,अस्ति,is,है?,5,2,asti,asti,asti
16,15,सदृशः,eal,समान,4,2,sadṛśaḥ,sadRzaH,sadRzaH
16,15,मया,to me,हमारे,6,2,mayā,mayA,mayA
16,15,यक्ष्ये,(I) will sacrifice,"(हम) खूब यज्ञ करेंगे,",9,3,yakṣye,yakSye,yakSye
16,15,दास्यामि,(I) will give,दान देंगे (और),10,3,dāsyāmi,dAsyAmi,dAsyAmi
16,15,मोदिष्ये,(I) will rejoice,मौज करेंगे—,11,3,modiṣye,modiSye,modiSye
16,15,इति,thus,इस तरह (वे),12,4,iti,iti,iti
16,15,अज्ञानविमोहिताः,deluded by ignorance,अज्ञानसे मोहित रहते हैं।,13,4,ajñānavimohitāḥ,ajJAnavimohitAH,ajJAnavimohitAH
16,16,अनेकचित्तविभ्रान्ताः,bewildred by many a fancy,"(कामनाओंके कारण) तरह-तरहसे भ्रमित चित्तवाले,",1,1,anekacittavibhrāntāḥ,anekacittavibhrAntAH,anekacittavibhrAntAH
16,16,मोहजालसमावृताः,entangled in the snare of delusion,मोह-जालमें अच्छी तरहसे फँसे हुए (तथा),2,2,mohajālasamāvṛtāḥ,mohajAlasamAvRtAH,mohajAlasamAvRtAH
16,16,प्रसक्ताः,addicted,अत्यन्त आसक्त रहनेवाले मनुष्य,4,3,prasaktāḥ,prasaktAH,prasaktAH
16,16,कामभोगेषु,to the gratification of lust,पदार्थों और भोगोंमें,3,3,kāmabhogeṣu,kAmabhogeSu,kAmabhogeSu
16,16,पतन्ति,(they) fall,गिरते हैं।,7,4,patanti,patanti,patanti
16,16,नरके,into hell,नरकोंमें,6,4,narake,narake,narake
16,16,अशुचौ,foul,भयंकर,5,4,aśucau,azucau,azucau
16,17,आत्मसम्भाविताः,selfconceited,"अपनेको सबसे अधिक पूज्य माननेवाले,",1,1,ātmasambhāvitāḥ,AtmasambhAvitAH,AtmasambhAvitAH
16,17,स्तब्धाः,stubborn,अकड़ रखनेवाले(तथा),2,1,stabdhāḥ,stabdhAH,stabdhAH
16,17,धनमानमदान्विताः,filled with the pride and intoxication of wealth,धन और मानके मदमें चूर रहनेवाले,3,2,dhanamānamadānvitāḥ,dhanamAnamadAnvitAH,dhanamAnamadAnvitAH
16,17,यजन्ते,(they) perform,यजन करते हैं।,6,3,yajante,yajante,yajante
16,17,नामयज्ञैः,sacrifices in name,नाममात्रके यज्ञोंसे,7,3,nāmayajñaiḥ,nAmayajJaiH,nAmayajJaiH
16,17,ते,they,वे मनुष्य,8,3,te,te,te
16,17,दम्भेन,out of ostentation,दम्भसे,5,4,dambhena,dambhena,dambhena
16,17,अविधिपूर्वकम्,contrary to scriptural ordinances,अविधिपूर्वक,4,4,avidhipūrvakam,avidhipUrvakam,avidhipUrvakam
16,18,अहङ्कारम्,egoism,"(वे) अहंकार,",1,1,ahaṅkāram,ahaGkAram,ahaGkAram
16,18,बलम्,power,"हठ,",2,1,balam,balam,balam
16,18,दर्पम्,haughtiness,"घमण्ड,",3,1,darpam,darpam,darpam
16,18,कामम्,lust,कामना,4,2,kāmam,kAmam,kAmam
16,18,क्रोधम्,anger,क्रोधका,6,2,krodham,krodham,krodham
16,18,च,and,और,5,2,ca,ca,ca
16,18,संश्रिताः,possessed of,आश्रय लेनेवाले मनुष्य,7,2,saṃśritāḥ,saMzritAH,saMzritAH
16,18,माम्,Me,मुझ अन्तर्यामीके  साथ,9,3,mām,mAm,mAm
16,18,आत्मपरदेहेषु,in their own bodies and in those of others,अपने और दूसरोंके शरीरमें (रहनेवाले),8,3,ātmaparadeheṣu,AtmaparadeheSu,AtmaparadeheSu
16,18,प्रद्विषन्तः,hating,द्वेष करते हैं (तथा),10,4,pradviṣantaḥ,pradviSantaH,pradviSantaH
16,18,अभ्यसूयकाः,(these) malicious people,(मेरे और दूसरोंके गुणोंमें) दोषदृष्टि रखते हैं।,11,4,abhyasūyakāḥ,abhyasUyakAH,abhyasUyakAH
16,19,तान्,those,उन,1,1,tān,tAn,tAn
16,19,अहम्,I,मैं,3,1,aham,aham,aham
16,19,द्विषतः,(the) hating (ones),"द्वेष करनेवाले,",4,1,dviṣataḥ,dviSataH,dviSataH
16,19,क्रूरान्,cruel,क्रूर स्वभाववाले (और),5,1,krūrān,krUrAn,krUrAn
16,19,संसारेषु,in the worlds,संसारमें,6,2,saṃsāreṣu,saMsAreSu,saMsAreSu
16,19,नराधमान्,worst among men,"महान् नीच,",9,2,narādhamān,narAdhamAn,narAdhamAn
16,19,क्षिपामि,(I) hurl,गिराता रहता हूँ।,2,3,kṣipāmi,kSipAmi,kSipAmi
16,19,अजस्रम्,for ever,बार-बार,8,3,ajasram,ajasram,ajasram
16,19,अशुभान्,evildoers,अपवित्र मनुष्योंको,10,3,aśubhān,azubhAn,azubhAn
16,19,आसुरीषु,of demons,आसुरी,12,4,āsurīṣu,AsurISu,AsurISu
16,19,एव,only,ही,11,4,eva,eva,eva
16,19,योनिषु,in wombs,योनियोंमें,7,4,yoniṣu,yoniSu,yoniSu
16,20,आसुरीम्,demoniacal,आसुरी,9,1,āsurīm,AsurIm,AsurIm
16,20,योनिम्,womb,योनिको,4,1,yonim,yonim,yonim
16,20,आपन्नाः,entering into,"प्राप्त होते हैं,",6,1,āpannāḥ,ApannAH,ApannAH
16,20,मूढाः,deluded,(वे) मूढ़ मनुष्य,7,2,mūḍhāḥ,mUDhAH,mUDhAH
16,20,जन्मनि जन्मनि,in birth after birth,जन्म-जन्मान्तरमें,8,2,janmani janmani,janmani janmani,janmani janmani
16,20,माम्,Me,मुझे,5,3,mām,mAm,mAm
16,20,अप्राप्य,not attaining,प्राप्त न करके,1,3,aprāpya,aprApya,aprApya
16,20,एव,still,ही,2,3,eva,eva,eva
16,20,कौन्तेय,O son of Kunti (Arjuna),हे कुन्तीनन्दन!,3,3,kaunteya,kaunteya,kaunteya
16,20,ततः,than that,(फिर) उससे भी अधिक,10,4,tataḥ,tataH,tataH
16,20,यान्ति,(they) fall into,चले जाते हैं।,12,4,yānti,yAnti,yAnti
16,20,अधमाम्,lower,अधम,13,4,adhamām,adhamAm,adhamAm
16,20,गतिम्,condition (path or goal),गतिमें अर्थात् भयंकर नरकोंमें,11,4,gatim,gatim,gatim
16,21,त्रिविधम्,triple,तीन प्रकारके,7,1,trividham,trividham,trividham
16,21,नरकस्य,of hell,नरकके,8,1,narakasya,narakasya,narakasya
16,21,इदम्,this,ये,9,1,idam,idam,idam
16,21,द्वारम्,gate,दरवाजे,10,2,dvāram,dvAram,dvAram
16,21,नाशनम्,destructive,"पतन करनेवाले हैं,",3,2,nāśanam,nAzanam,nAzanam
16,21,आत्मनः,of the self,जीवात्माका,1,2,ātmanaḥ,AtmanaH,AtmanaH
16,21,कामः,lust,"काम,",2,3,kāmaḥ,kAmaH,kAmaH
16,21,क्रोधः,anger,क्रोध,4,3,krodhaḥ,krodhaH,krodhaH
16,21,तथा,also,और,6,3,tathā,tathA,tathA
16,21,लोभः,greed,लोभ—,5,3,lobhaḥ,lobhaH,lobhaH
